Time [s],Channel 0,Channel 1
18.406463442,0,0
18.406472964,1,0
18.406478064,0,0
18.406482960,1,0
18.406488066,0,0
18.406488360,0,1
18.406492958,1,1
18.406498066,0,1
18.406502958,1,1
18.406508066,0,1
18.406512958,1,1
18.406518068,0,1
18.406522958,1,1
18.406528068,0,1
18.406532958,1,1
18.406538068,0,1
18.406542958,1,1
18.406548428,0,1
18.406549896,0,0
18.406552962,1,0
18.406558070,0,0
18.406567592,1,0
18.406572694,0,0
18.406577590,1,0
18.406582696,0,0
18.406587588,1,0
18.406592698,0,0
18.406597586,1,0
18.406602698,0,0
18.406602990,0,1
18.406607586,1,1
18.406612698,0,1
18.406617590,1,1
18.406622698,0,1
18.406623436,0,0
18.406627590,1,0
18.406632700,0,0
18.406637590,1,0
18.406642700,0,0
18.406647596,1,0
18.406652700,0,0
18.406662286,1,0
18.406667386,0,0
18.406672282,1,0
18.406677390,0,0
18.406682280,1,0
18.406687390,0,0
18.406692282,1,0
18.406697390,0,0
18.406702282,1,0
18.406707392,0,0
18.406712282,1,0
18.406717392,0,0
18.406722282,1,0
18.406727394,0,0
18.406732284,1,0
18.406737394,0,0
18.406742284,1,0
18.406747394,0,0
18.406756916,1,0
18.406762016,0,0
18.406766914,1,0
18.406772018,0,0
18.406776912,1,0
18.406782020,0,0
18.406786910,1,0
18.406792020,0,0
18.406796912,1,0
18.406802022,0,0
18.406806912,1,0
18.406812022,0,0
18.406816912,1,0
18.406822022,0,0
18.406826912,1,0
18.406832024,0,0
18.406836914,1,0
18.406842022,0,0
18.406851546,1,0
18.406856648,0,0
18.406861542,1,0
18.406866650,0,0
18.406871542,1,0
18.406876650,0,0
18.406881540,1,0
18.406886652,0,0
18.406891542,1,0
18.406896652,0,0
18.406901538,1,0
18.406906652,0,0
18.406911544,1,0
18.406916652,0,0
18.406921544,1,0
18.406926654,0,0
18.406931544,1,0
18.406936920,0,0
18.406946180,1,0
18.406951278,0,0
18.406956174,1,0
18.406961278,0,0
18.406966174,1,0
18.406971284,0,0
18.406976172,1,0
18.406981282,0,0
18.406986174,1,0
18.406991280,0,0
18.406996174,1,0
18.407001282,0,0
18.407006176,1,0
18.407011284,0,0
18.407016174,1,0
18.407021286,0,0
18.407026176,1,0
18.407031284,0,0
18.407040808,1,0
18.407045908,0,0
18.407050804,1,0
18.407055910,0,0
18.407060802,1,0
18.407065912,0,0
18.407070804,1,0
18.407075912,0,0
18.407080802,1,0
18.407085914,0,0
18.407090804,1,0
18.407095914,0,0
18.407100804,1,0
18.407105914,0,0
18.407110804,1,0
18.407115912,0,0
18.407120806,1,0
18.407125914,0,0
18.407135438,1,0
18.407140538,0,0
18.407145434,1,0
18.407150540,0,0
18.407155432,1,0
18.407160542,0,0
18.407165434,1,0
18.407170542,0,0
18.407175432,1,0
18.407180542,0,0
18.407185434,1,0
18.407190544,0,0
18.407195434,1,0
18.407200546,0,0
18.407205434,1,0
18.407210546,0,0
18.407215436,1,0
18.407220544,0,0
18.407230068,1,0
18.407235168,0,0
18.407240064,1,0
18.407245170,0,0
18.407250062,1,0
18.407255172,0,0
18.407260062,1,0
18.407265172,0,0
18.407270064,1,0
18.407275172,0,0
18.407280066,1,0
18.407285174,0,0
18.407290062,1,0
18.407295174,0,0
18.407300064,1,0
18.407305174,0,0
18.407310068,1,0
18.407315176,0,0
18.407324698,1,0
18.407329798,0,0
18.407334696,1,0
18.407339802,0,0
18.407344692,1,0
18.407349800,0,0
18.407354694,1,0
18.407359804,0,0
18.407364692,1,0
18.407369802,0,0
18.407374694,1,0
18.407379804,0,0
18.407384694,1,0
18.407389806,0,0
18.407394696,1,0
18.407399806,0,0
18.407404696,1,0
18.407409804,0,0
18.407419016,1,0
18.407424652,1,1
18.907599360,1,0
18.907603612,0,0
18.907607444,0,1
18.907611946,1,1
18.907617060,0,1
18.907621950,1,1
18.907627058,0,1
18.907631950,1,1
18.907637060,0,1
18.907639206,0,0
18.907641952,1,0
18.907647062,0,0
18.907651956,1,0
18.907657062,0,0
18.907661954,1,0
18.907667064,0,0
18.907671954,1,0
18.907677064,0,0
18.907681956,1,0
18.907687064,0,0
18.907691958,1,0
18.907697064,0,0
18.907697220,0,1
18.907702564,0,0
18.907707152,1,0
18.907712250,0,0
18.907717148,1,0
18.907722254,0,0
18.907727146,1,0
18.907732256,0,0
18.907737146,1,0
18.907742256,0,0
18.907747146,1,0
18.907752256,0,0
18.907757146,1,0
18.907762256,0,0
18.907767146,1,0
18.907772256,0,0
18.907777148,1,0
18.907782256,0,0
18.907787150,1,0
18.907792258,0,0
18.907801782,1,0
18.907806882,0,0
18.907811776,1,0
18.907816886,0,0
18.907821776,1,0
18.907826886,0,0
18.907831776,1,0
18.907836886,0,0
18.907837178,0,1
18.907841776,1,1
18.907846882,0,1
18.907847254,0,0
18.907851776,1,0
18.907856886,0,0
18.907861776,1,0
18.907866888,0,0
18.907871776,1,0
18.907876886,0,0
18.907881778,1,0
18.907886886,0,0
18.907896412,1,0
18.907901512,0,0
18.907906406,1,0
18.907911512,0,0
18.907916408,1,0
18.907921514,0,0
18.907926404,1,0
18.907931518,0,0
18.907936406,1,0
18.907941516,0,0
18.907946406,1,0
18.907951516,0,0
18.907956406,1,0
18.907961516,0,0
18.907966408,1,0
18.907971520,0,0
18.907976410,1,0
18.907981518,0,0
18.907986368,0,1
18.907991042,1,1
18.907996142,0,1
18.908001036,1,1
18.908006144,0,1
18.908006696,0,0
18.908011036,1,0
18.908016144,0,0
18.908016408,0,1
18.908021036,1,1
18.908026144,0,1
18.908031034,1,1
18.908036146,0,1
18.908037040,0,0
18.908041036,1,0
18.908046148,0,0
18.908051038,1,0
18.908056148,0,0
18.908061036,1,0
18.908066148,0,0
18.908071040,1,0
18.908076152,0,0
18.908076302,0,1
18.908081084,0,0
18.908085674,1,0
18.908090772,0,0
18.908095670,1,0
18.908100774,0,0
18.908105668,1,0
18.908110774,0,0
18.908115668,1,0
18.908120776,0,0
18.908125668,1,0
18.908130778,0,0
18.908135670,1,0
18.908140776,0,0
18.908145668,1,0
18.908150778,0,0
18.908155670,1,0
18.908160778,0,0
18.908165670,1,0
18.908170778,0,0
18.908180304,1,0
18.908185404,0,0
18.908190296,1,0
18.908195404,0,0
18.908195698,0,1
18.908200296,1,1
18.908205404,0,1
18.908210296,1,1
18.908215404,0,1
18.908220296,1,1
18.908225406,0,1
18.908230296,1,1
18.908235406,0,1
18.908240298,1,1
18.908245406,0,1
18.908250296,1,1
18.908255766,0,1
18.908257062,0,0
18.908260298,1,0
18.908265408,0,0
18.908274998,1,0
18.908280094,0,0
18.908284990,1,0
18.908290096,0,0
18.908294990,1,0
18.908300098,0,0
18.908304990,1,0
18.908310098,0,0
18.908310392,0,1
18.908314986,1,1
18.908320098,0,1
18.908324988,1,1
18.908330098,0,1
18.908330744,0,0
18.908334992,1,0
18.908340100,0,0
18.908344990,1,0
18.908350102,0,0
18.908354992,1,0
18.908360100,0,0
18.908369626,1,0
18.908374726,0,0
18.908379622,1,0
18.908384728,0,0
18.908385020,0,1
18.908389618,1,1
18.908394728,0,1
18.908399618,1,1
18.908404728,0,1
18.908409618,1,1
18.908414728,0,1
18.908419620,1,1
18.908424730,0,1
18.908429620,1,1
18.908434732,0,1
18.908439620,1,1
18.908445086,0,1
18.908446120,0,0
18.908449622,1,0
18.908454732,0,0
18.908464258,1,0
18.908469356,0,0
18.908474252,1,0
18.908479358,0,0
18.908484252,1,0
18.908489360,0,0
18.908494252,1,0
18.908499360,0,0
18.908499652,0,1
18.908504250,1,1
18.908509358,0,1
18.908514250,1,1
18.908519358,0,1
18.908520004,0,0
18.908524250,1,0
18.908529362,0,0
18.908534252,1,0
18.908539362,0,0
18.908544252,1,0
18.908549362,0,0
18.908558886,1,0
18.908563986,0,0
18.908568882,1,0
18.908573988,0,0
18.908578882,1,0
18.908583990,0,0
18.908588880,1,0
18.908593990,0,0
18.908598880,1,0
18.908603990,0,0
18.908608880,1,0
18.908613992,0,0
18.908618882,1,0
18.908623992,0,0
18.908628882,1,0
18.908633992,0,0
18.908638882,1,0
18.908643992,0,0
18.908653514,1,0
18.908658616,0,0
18.908663512,1,0
18.908668618,0,0
18.908673512,1,0
18.908678622,0,0
18.908683510,1,0
18.908688620,0,0
18.908693510,1,0
18.908698622,0,0
18.908703516,1,0
18.908708624,0,0
18.908713512,1,0
18.908718622,0,0
18.908723512,1,0
18.908728624,0,0
18.908733514,1,0
18.908738626,0,0
18.908748148,1,0
18.908753246,0,0
18.908758142,1,0
18.908763248,0,0
18.908768140,1,0
18.908773250,0,0
18.908778140,1,0
18.908783250,0,0
18.908788140,1,0
18.908793252,0,0
18.908798140,1,0
18.908803252,0,0
18.908808142,1,0
18.908813252,0,0
18.908818144,1,0
18.908823252,0,0
18.908828144,1,0
18.908833254,0,0
18.908842776,1,0
18.908847878,0,0
18.908852772,1,0
18.908857878,0,0
18.908862770,1,0
18.908867880,0,0
18.908872770,1,0
18.908877882,0,0
18.908882772,1,0
18.908887882,0,0
18.908892772,1,0
18.908897882,0,0
18.908902772,1,0
18.908907882,0,0
18.908912774,1,0
18.908917886,0,0
18.908922772,1,0
18.908927882,0,0
18.908937410,1,0
18.908942508,0,0
18.908947404,1,0
18.908952508,0,0
18.908957404,1,0
18.908962510,0,0
18.908967404,1,0
18.908972512,0,0
18.908977404,1,0
18.908982512,0,0
18.908987404,1,0
18.908992512,0,0
18.908997404,1,0
18.909002514,0,0
18.909007404,1,0
18.909012514,0,0
18.909017406,1,0
18.909022514,0,0
18.909032038,1,0
18.909037138,0,0
18.909042030,1,0
18.909047140,0,0
18.909052036,1,0
18.909057144,0,0
18.909062032,1,0
18.909067140,0,0
18.909072032,1,0
18.909077142,0,0
18.909082036,1,0
18.909087144,0,0
18.909092034,1,0
18.909097144,0,0
18.909102034,1,0
18.909107144,0,0
18.909112032,1,0
18.909117144,0,0
18.909126668,1,0
18.909131768,0,0
18.909136664,1,0
18.909141770,0,0
18.909146662,1,0
18.909151772,0,0
18.909156662,1,0
18.909161772,0,0
18.909166662,1,0
18.909171772,0,0
18.909176664,1,0
18.909181774,0,0
18.909186662,1,0
18.909191774,0,0
18.909196664,1,0
18.909201774,0,0
18.909206666,1,0
18.909211774,0,0
18.909221298,1,0
18.909226400,0,0
18.909231294,1,0
18.909236400,0,0
18.909241292,1,0
18.909246400,0,0
18.909251292,1,0
18.909256400,0,0
18.909261292,1,0
18.909266402,0,0
18.909271294,1,0
18.909276404,0,0
18.909281292,1,0
18.909286402,0,0
18.909291294,1,0
18.909296404,0,0
18.909301296,1,0
18.909306406,0,0
18.909315678,1,0
18.909321316,1,1
19.409491006,1,0
19.409494818,0,0
19.409499150,0,1
19.409503650,1,1
19.409508766,0,1
19.409513652,1,1
19.409518764,0,1
19.409523654,1,1
19.409528766,0,1
19.409530266,0,0
19.409533656,1,0
19.409538768,0,0
19.409543656,1,0
19.409548772,0,0
19.409553658,1,0
19.409558768,0,0
19.409563660,1,0
19.409568768,0,0
19.409573658,1,0
19.409578768,0,0
19.409583658,1,0
19.409588772,0,0
19.409588924,0,1
19.409594266,0,0
19.409598856,1,0
19.409603956,0,0
19.409608852,1,0
19.409613956,0,0
19.409618846,1,0
19.409623960,0,0
19.409628850,1,0
19.409633960,0,0
19.409638850,1,0
19.409643960,0,0
19.409648848,1,0
19.409653962,0,0
19.409658852,1,0
19.409663962,0,0
19.409668852,1,0
19.409673962,0,0
19.409678850,1,0
19.409683962,0,0
19.409688818,0,1
19.409693484,1,1
19.409698586,0,1
19.409703480,1,1
19.409708586,0,1
19.409709330,0,0
19.409713478,1,0
19.409718588,0,0
19.409718854,0,1
19.409723480,1,1
19.409728588,0,1
19.409733478,1,1
19.409738590,0,1
19.409739602,0,0
19.409743482,1,0
19.409748592,0,0
19.409753484,1,0
19.409758592,0,0
19.409763484,1,0
19.409768592,0,0
19.409773484,1,0
19.409778592,0,0
19.409778746,0,1
19.409783526,0,0
19.409788116,1,0
19.409793216,0,0
19.409798112,1,0
19.409803218,0,0
19.409808112,1,0
19.409813218,0,0
19.409818112,1,0
19.409823220,0,0
19.409828110,1,0
19.409833220,0,0
19.409838110,1,0
19.409843222,0,0
19.409848110,1,0
19.409853222,0,0
19.409858112,1,0
19.409863222,0,0
19.409868114,1,0
19.409873222,0,0
19.409882748,1,0
19.409887848,0,0
19.409892742,1,0
19.409897850,0,0
19.409898142,0,1
19.409902740,1,1
19.409907848,0,1
19.409912740,1,1
19.409917850,0,1
19.409922740,1,1
19.409927850,0,1
19.409932740,1,1
19.409937852,0,1
19.409942742,1,1
19.409947850,0,1
19.409952740,1,1
19.409958208,0,1
19.409959426,0,0
19.409962740,1,0
19.409967854,0,0
19.409977376,1,0
19.409982476,0,0
19.409987372,1,0
19.409992482,0,0
19.409997372,1,0
19.410002482,0,0
19.410007372,1,0
19.410012482,0,0
19.410012776,0,1
19.410017370,1,1
19.410022480,0,1
19.410027370,1,1
19.410032482,0,1
19.410033126,0,0
19.410037372,1,0
19.410042484,0,0
19.410047374,1,0
19.410052484,0,0
19.410057378,1,0
19.410062484,0,0
19.410072070,1,0
19.410077170,0,0
19.410082064,1,0
19.410087172,0,0
19.410087464,0,1
19.410092062,1,1
19.410097172,0,1
19.410102062,1,1
19.410107172,0,1
19.410112062,1,1
19.410117172,0,1
19.410122062,1,1
19.410127174,0,1
19.410132064,1,1
19.410137174,0,1
19.410142064,1,1
19.410147532,0,1
19.410149002,0,0
19.410152066,1,0
19.410157176,0,0
19.410166700,1,0
19.410171800,0,0
19.410176696,1,0
19.410181802,0,0
19.410186694,1,0
19.410191802,0,0
19.410196692,1,0
19.410201804,0,0
19.410202100,0,1
19.410206694,1,1
19.410211804,0,1
19.410216694,1,1
19.410221804,0,1
19.410222452,0,0
19.410226696,1,0
19.410231808,0,0
19.410236696,1,0
19.410241806,0,0
19.410246698,1,0
19.410251806,0,0
19.410261330,1,0
19.410266430,0,0
19.410271326,1,0
19.410276434,0,0
19.410276724,0,1
19.410281324,1,1
19.410286432,0,1
19.410291322,1,1
19.410296432,0,1
19.410296990,0,0
19.410301326,1,0
19.410306436,0,0
19.410311324,1,0
19.410316436,0,0
19.410321324,1,0
19.410326436,0,0
19.410331326,1,0
19.410336438,0,0
19.410341326,1,0
19.410346438,0,0
19.410355960,1,0
19.410361062,0,0
19.410365958,1,0
19.410371062,0,0
19.410375954,1,0
19.410381064,0,0
19.410385954,1,0
19.410391064,0,0
19.410395956,1,0
19.410401064,0,0
19.410405954,1,0
19.410411066,0,0
19.410415952,1,0
19.410421068,0,0
19.410425954,1,0
19.410431068,0,0
19.410435960,1,0
19.410441068,0,0
19.410450590,1,0
19.410455692,0,0
19.410460586,1,0
19.410465692,0,0
19.410470584,1,0
19.410475694,0,0
19.410480584,1,0
19.410485694,0,0
19.410490584,1,0
19.410495696,0,0
19.410500584,1,0
19.410505696,0,0
19.410510586,1,0
19.410515698,0,0
19.410520584,1,0
19.410525696,0,0
19.410530586,1,0
19.410535698,0,0
19.410545220,1,0
19.410550322,0,0
19.410555216,1,0
19.410560324,0,0
19.410565216,1,0
19.410570324,0,0
19.410575216,1,0
19.410580326,0,0
19.410585216,1,0
19.410590326,0,0
19.410595216,1,0
19.410600326,0,0
19.410605220,1,0
19.410610328,0,0
19.410615216,1,0
19.410620328,0,0
19.410625222,1,0
19.410630328,0,0
19.410639850,1,0
19.410644952,0,0
19.410649848,1,0
19.410654954,0,0
19.410659846,1,0
19.410664954,0,0
19.410669846,1,0
19.410674956,0,0
19.410679846,1,0
19.410684956,0,0
19.410689846,1,0
19.410694956,0,0
19.410699848,1,0
19.410704956,0,0
19.410709848,1,0
19.410714958,0,0
19.410719848,1,0
19.410724958,0,0
19.410734480,1,0
19.410739584,0,0
19.410744478,1,0
19.410749584,0,0
19.410754476,1,0
19.410759586,0,0
19.410764476,1,0
19.410769586,0,0
19.410774476,1,0
19.410779588,0,0
19.410784476,1,0
19.410789588,0,0
19.410794478,1,0
19.410799588,0,0
19.410804476,1,0
19.410809588,0,0
19.410814478,1,0
19.410819588,0,0
19.410829110,1,0
19.410834212,0,0
19.410839106,1,0
19.410844214,0,0
19.410849104,1,0
19.410854218,0,0
19.410859108,1,0
19.410864216,0,0
19.410869106,1,0
19.410874218,0,0
19.410879106,1,0
19.410884218,0,0
19.410889108,1,0
19.410894218,0,0
19.410899108,1,0
19.410904220,0,0
19.410909110,1,0
19.410914220,0,0
19.410923740,1,0
19.410928842,0,0
19.410933736,1,0
19.410938846,0,0
19.410943734,1,0
19.410948846,0,0
19.410953734,1,0
19.410958846,0,0
19.410963734,1,0
19.410968848,0,0
19.410973734,1,0
19.410978852,0,0
19.410983738,1,0
19.410988848,0,0
19.410993736,1,0
19.410998850,0,0
19.411003740,1,0
19.411008848,0,0
19.411018374,1,0
19.411023474,0,0
19.411028368,1,0
19.411033476,0,0
19.411038368,1,0
19.411043476,0,0
19.411048368,1,0
19.411053476,0,0
19.411058368,1,0
19.411063478,0,0
19.411068364,1,0
19.411073478,0,0
19.411078368,1,0
19.411083478,0,0
19.411088370,1,0
19.411093480,0,0
19.411098370,1,0
19.411103480,0,0
19.411113064,1,0
19.411118166,0,0
19.411123058,1,0
19.411128168,0,0
19.411133060,1,0
19.411138170,0,0
19.411143062,1,0
19.411148170,0,0
19.411153060,1,0
19.411158170,0,0
19.411163054,1,0
19.411168170,0,0
19.411173062,1,0
19.411178172,0,0
19.411183062,1,0
19.411188172,0,0
19.411193062,1,0
19.411198172,0,0
19.411207386,1,0
19.411213022,1,1
19.911388108,1,0
19.911391632,0,0
19.911395814,0,1
19.911400312,1,1
19.911405430,0,1
19.911410316,1,1
19.911415430,0,1
19.911420318,1,1
19.911425430,0,1
19.911426832,0,0
19.911430320,1,0
19.911435434,0,0
19.911440320,1,0
19.911445432,0,0
19.911450320,1,0
19.911455432,0,0
19.911460322,1,0
19.911465432,0,0
19.911470322,1,0
19.911475434,0,0
19.911480324,1,0
19.911485434,0,0
19.911485588,0,1
19.911490930,0,0
19.911495522,1,0
19.911500620,0,0
19.911505516,1,0
19.911510622,0,0
19.911515514,1,0
19.911520624,0,0
19.911525514,1,0
19.911530624,0,0
19.911535516,1,0
19.911540626,0,0
19.911545516,1,0
19.911550626,0,0
19.911555516,1,0
19.911560626,0,0
19.911565518,1,0
19.911570626,0,0
19.911575518,1,0
19.911580626,0,0
19.911590150,1,0
19.911595250,0,0
19.911600144,1,0
19.911605252,0,0
19.911605546,0,1
19.911610142,1,1
19.911615252,0,1
19.911620144,1,1
19.911625252,0,1
19.911630142,1,1
19.911635254,0,1
19.911640142,1,1
19.911645254,0,1
19.911650144,1,1
19.911655254,0,1
19.911660144,1,1
19.911665616,0,1
19.911668410,0,0
19.911670146,1,0
19.911675258,0,0
19.911684782,1,0
19.911689880,0,0
19.911694778,1,0
19.911699884,0,0
19.911704776,1,0
19.911709888,0,0
19.911714776,1,0
19.911719888,0,0
19.911720178,0,1
19.911724774,1,1
19.911729886,0,1
19.911734774,1,1
19.911739888,0,1
19.911740528,0,0
19.911744778,1,0
19.911749888,0,0
19.911754776,1,0
19.911759890,0,0
19.911764778,1,0
19.911769892,0,0
19.911779412,1,0
19.911784514,0,0
19.911789408,1,0
19.911794516,0,0
19.911794808,0,1
19.911799404,1,1
19.911804516,0,1
19.911809404,1,1
19.911814516,0,1
19.911819404,1,1
19.911824518,0,1
19.911829406,1,1
19.911834518,0,1
19.911839406,1,1
19.911844518,0,1
19.911849406,1,1
19.911854884,0,1
19.911859410,1,1
19.911860920,1,0
19.911864518,0,0
19.911874104,1,0
19.911879206,0,0
19.911884100,1,0
19.911889208,0,0
19.911894100,1,0
19.911899210,0,0
19.911904098,1,0
19.911909210,0,0
19.911909500,0,1
19.911914096,1,1
19.911919210,0,1
19.911924098,1,1
19.911929210,0,1
19.911929852,0,0
19.911934100,1,0
19.911939214,0,0
19.911944100,1,0
19.911949214,0,0
19.911954102,1,0
19.911959214,0,0
19.911968736,1,0
19.911973838,0,0
19.911978734,1,0
19.911983840,0,0
19.911984130,0,1
19.911988728,1,1
19.911993838,0,1
19.911998726,1,1
19.912003840,0,1
19.912004578,0,0
19.912008728,1,0
19.912013842,0,0
19.912018728,1,0
19.912023842,0,0
19.912028730,1,0
19.912033842,0,0
19.912038730,1,0
19.912043844,0,0
19.912048730,1,0
19.912054110,0,0
19.912063366,1,0
19.912068468,0,0
19.912073360,1,0
19.912078470,0,0
19.912083356,1,0
19.912088472,0,0
19.912093358,1,0
19.912098472,0,0
19.912103360,1,0
19.912108472,0,0
19.912113360,1,0
19.912118474,0,0
19.912123360,1,0
19.912128474,0,0
19.912133362,1,0
19.912138476,0,0
19.912143362,1,0
19.912148474,0,0
19.912153322,0,1
19.912157992,1,1
19.912163096,0,1
19.912163468,0,0
19.912167992,1,0
19.912173094,0,0
19.912177992,1,0
19.912183102,0,0
19.912187988,1,0
19.912193102,0,0
19.912197990,1,0
19.912203104,0,0
19.912207990,1,0
19.912213104,0,0
19.912213394,0,1
19.912217990,1,1
19.912223102,0,1
19.912227990,1,1
19.912233468,0,1
19.912236996,0,0
19.912237990,1,0
19.912243104,0,0
19.912243240,0,1
19.912248048,0,0
19.912252624,1,0
19.912257728,0,0
19.912262620,1,0
19.912267728,0,0
19.912272618,1,0
19.912277730,0,0
19.912278018,0,1
19.912282618,1,1
19.912287730,0,1
19.912288102,0,0
19.912292620,1,0
19.912297734,0,0
19.912302620,1,0
19.912307734,0,0
19.912312614,1,0
19.912317734,0,0
19.912322622,1,0
19.912327734,0,0
19.912332622,1,0
19.912337734,0,0
19.912347258,1,0
19.912352360,0,0
19.912357252,1,0
19.912362362,0,0
19.912367252,1,0
19.912372364,0,0
19.912377252,1,0
19.912382362,0,0
19.912387252,1,0
19.912392364,0,0
19.912397252,1,0
19.912402364,0,0
19.912407252,1,0
19.912412366,0,0
19.912417254,1,0
19.912422366,0,0
19.912427254,1,0
19.912432366,0,0
19.912441888,1,0
19.912446988,0,0
19.912451874,1,0
19.912456990,0,0
19.912461880,1,0
19.912466992,0,0
19.912471880,1,0
19.912476992,0,0
19.912481882,1,0
19.912486992,0,0
19.912491882,1,0
19.912496994,0,0
19.912501882,1,0
19.912506994,0,0
19.912511882,1,0
19.912516996,0,0
19.912521880,1,0
19.912526996,0,0
19.912536518,1,0
19.912541620,0,0
19.912546512,1,0
19.912551622,0,0
19.912556516,1,0
19.912561624,0,0
19.912566512,1,0
19.912571624,0,0
19.912576512,1,0
19.912581622,0,0
19.912586514,1,0
19.912591626,0,0
19.912596514,1,0
19.912601622,0,0
19.912606512,1,0
19.912611624,0,0
19.912616514,1,0
19.912621626,0,0
19.912631146,1,0
19.912636250,0,0
19.912641142,1,0
19.912646252,0,0
19.912651142,1,0
19.912656254,0,0
19.912661142,1,0
19.912666254,0,0
19.912671142,1,0
19.912676254,0,0
19.912681140,1,0
19.912686256,0,0
19.912691142,1,0
19.912696258,0,0
19.912701144,1,0
19.912706256,0,0
19.912711144,1,0
19.912716256,0,0
19.912725776,1,0
19.912730880,0,0
19.912735772,1,0
19.912740880,0,0
19.912745770,1,0
19.912750884,0,0
19.912755770,1,0
19.912760884,0,0
19.912765772,1,0
19.912770886,0,0
19.912775770,1,0
19.912780886,0,0
19.912785772,1,0
19.912790886,0,0
19.912795772,1,0
19.912800886,0,0
19.912805774,1,0
19.912810888,0,0
19.912820406,1,0
19.912825512,0,0
19.912830404,1,0
19.912835508,0,0
19.912840402,1,0
19.912845514,0,0
19.912850402,1,0
19.912855516,0,0
19.912860404,1,0
19.912865514,0,0
19.912870406,1,0
19.912875516,0,0
19.912880406,1,0
19.912885518,0,0
19.912890406,1,0
19.912895518,0,0
19.912900406,1,0
19.912905788,0,0
19.912915102,1,0
19.912920204,0,0
19.912925096,1,0
19.912930206,0,0
19.912935094,1,0
19.912940208,0,0
19.912945096,1,0
19.912950208,0,0
19.912955096,1,0
19.912960208,0,0
19.912965096,1,0
19.912970210,0,0
19.912975098,1,0
19.912980210,0,0
19.912985098,1,0
19.912990210,0,0
19.912995098,1,0
19.913000210,0,0
19.913009732,1,0
19.913014836,0,0
19.913019726,1,0
19.913024836,0,0
19.913029728,1,0
19.913034838,0,0
19.913039724,1,0
19.913044838,0,0
19.913049726,1,0
19.913054840,0,0
19.913059726,1,0
19.913064838,0,0
19.913069726,1,0
19.913074840,0,0
19.913079728,1,0
19.913084842,0,0
19.913089726,1,0
19.913094840,0,0
19.913104050,1,0
19.913109686,1,1
20.413279606,1,0
20.413283296,0,0
20.413287474,0,1
20.413291974,1,1
20.413297092,0,1
20.413301976,1,1
20.413307092,0,1
20.413311978,1,1
20.413317092,0,1
20.413318916,0,0
20.413321980,1,0
20.413327094,0,0
20.413331980,1,0
20.413337094,0,0
20.413341982,1,0
20.413347096,0,0
20.413351982,1,0
20.413357096,0,0
20.413361982,1,0
20.413367092,0,0
20.413371984,1,0
20.413377096,0,0
20.413377248,0,1
20.413382594,0,0
20.413387180,1,0
20.413392282,0,0
20.413397176,1,0
20.413402284,0,0
20.413407172,1,0
20.413412284,0,0
20.413417174,1,0
20.413422288,0,0
20.413427174,1,0
20.413432286,0,0
20.413437174,1,0
20.413442288,0,0
20.413447176,1,0
20.413452288,0,0
20.413457176,1,0
20.413462290,0,0
20.413467176,1,0
20.413472290,0,0
20.413481808,1,0
20.413486912,0,0
20.413491804,1,0
20.413496914,0,0
20.413497204,0,1
20.413501802,1,1
20.413506914,0,1
20.413511802,1,1
20.413516914,0,1
20.413521802,1,1
20.413526916,0,1
20.413531802,1,1
20.413536916,0,1
20.413541802,1,1
20.413546916,0,1
20.413551804,1,1
20.413557282,0,1
20.413561804,1,1
20.413563378,1,0
20.413566918,0,0
20.413576442,1,0
20.413581542,0,0
20.413586436,1,0
20.413591544,0,0
20.413596432,1,0
20.413601548,0,0
20.413606434,1,0
20.413611548,0,0
20.413611834,0,1
20.413616434,1,1
20.413621546,0,1
20.413626432,1,1
20.413631546,0,1
20.413632464,0,0
20.413636434,1,0
20.413641548,0,0
20.413646436,1,0
20.413651550,0,0
20.413656434,1,0
20.413661550,0,0
20.413671134,1,0
20.413676236,0,0
20.413681130,1,0
20.413686240,0,0
20.413686522,0,1
20.413691132,1,1
20.413696238,0,1
20.413701126,1,1
20.413706238,0,1
20.413706886,0,0
20.413711124,1,0
20.413716242,0,0
20.413721128,1,0
20.413726242,0,0
20.413731128,1,0
20.413736242,0,0
20.413741128,1,0
20.413746240,0,0
20.413751132,1,0
20.413756242,0,0
20.413765764,1,0
20.413770868,0,0
20.413775758,1,0
20.413780868,0,0
20.413785756,1,0
20.413790868,0,0
20.413795758,1,0
20.413800872,0,0
20.413805756,1,0
20.413810870,0,0
20.413815760,1,0
20.413820872,0,0
20.413825758,1,0
20.413830870,0,0
20.413835760,1,0
20.413840872,0,0
20.413845760,1,0
20.413850872,0,0
20.413855720,0,1
20.413860394,1,1
20.413865494,0,1
20.413865866,0,0
20.413870388,1,0
20.413875496,0,0
20.413880386,1,0
20.413885498,0,0
20.413890386,1,0
20.413895500,0,0
20.413900386,1,0
20.413905500,0,0
20.413910386,1,0
20.413915500,0,0
20.413915790,0,1
20.413920386,1,1
20.413925500,0,1
20.413930388,1,1
20.413935862,0,1
20.413937144,0,0
20.413940390,1,0
20.413945500,0,0
20.413945640,0,1
20.413950442,0,0
20.413955024,1,0
20.413960126,0,0
20.413965020,1,0
20.413970128,0,0
20.413975014,1,0
20.413980128,0,0
20.413980418,0,1
20.413985018,1,1
20.413990128,0,1
20.413990498,0,0
20.413995020,1,0
20.414000130,0,0
20.414005018,1,0
20.414010130,0,0
20.414015020,1,0
20.414020130,0,0
20.414025020,1,0
20.414030130,0,0
20.414035022,1,0
20.414040132,0,0
20.414044980,0,1
